model,task,fold,seed,checkpoint_path,checkpoint_sha256,normalizer_path,normalizer_sha256,normalizer_artifact_kind,train_subjects,checkpoint_selection_subjects,heldout_subjects,source_sessions,future_session,representation_layer,representation_dimension,checkpoint_source_experiment,selected_epoch,status,errors
EEGNet,OpenBMI_SSVEP,0,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold0_seed2\selected.pt,bdc31cb71296def22ff5683a573974e06594413abd81980a5e4a0390ec16c713,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold0_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,recomputed TRAIN-source mean/std; values not persisted,1;10;16;2;20;21;22;23;27;28;30;31;34;35;40;41;43;44;45;46;48;49;50;52;53;7,11;14;19;26;8;9,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,35,PASS,
EEGNet,OpenBMI_SSVEP,1,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold1_seed0\selected.pt,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold1_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,recomputed TRAIN-source mean/std; values not persisted,10;16;19;20;21;22;23;27;3;30;32;33;34;38;41;45;46;47;48;49;5;50;53;6;7;9,1;11;15;44;52;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,39,PASS,
EEGNet,OpenBMI_SSVEP,1,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold1_seed1\selected.pt,f21abd1a8e151dd7c1c19850f901324e5dfc664fea7f2d37d46c6328781748d6,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold1_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,recomputed TRAIN-source mean/std; values not persisted,10;16;19;20;21;22;23;27;3;30;32;33;34;38;41;45;46;47;48;49;5;50;53;6;7;9,1;11;15;44;52;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,16,PASS,
EEGNet,OpenBMI_SSVEP,1,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold1_seed2\selected.pt,dafaec075d91f5fe4bf4274bc4654b31c97bbc9291a7cdff1d41bf13f83544cd,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold1_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,recomputed TRAIN-source mean/std; values not persisted,10;16;19;20;21;22;23;27;3;30;32;33;34;38;41;45;46;47;48;49;5;50;53;6;7;9,1;11;15;44;52;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,23,PASS,
EEGNet,OpenBMI_SSVEP,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold2_seed0\selected.pt,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold2_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,60,PASS,
EEGNet,OpenBMI_SSVEP,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold2_seed1\selected.pt,2e31037080e95e4a285a76655836ba80718860e3b709862a9c315bd1340934ec,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold2_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,60,PASS,
EEGNet,OpenBMI_SSVEP,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold2_seed2\selected.pt,4122d62f3516a92be6a4f8cde9cd01ebbee1761018fd817ea8ee064810084d32,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold2_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,60,PASS,
EEGNet,OpenBMI_SSVEP,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold3_seed0\selected.pt,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold3_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,45,PASS,
EEGNet,OpenBMI_SSVEP,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold3_seed1\selected.pt,aad563a31c4f168d3583de156517044f45c068e4d26704e5604d468612bab485,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold3_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,49,PASS,
EEGNet,OpenBMI_SSVEP,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold3_seed2\selected.pt,3610f5f74ae75ff7d685449f78b1e8483d9852da56094a6dc340910fa16743a6,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold3_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,26,PASS,
EEGNet,OpenBMI_SSVEP,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold4_seed0\selected.pt,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold4_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,41,PASS,
EEGNet,OpenBMI_SSVEP,4,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold4_seed1\selected.pt,79e26174a49f6f4fe84b6aa18e3ff012f43f2cfacc86734e1047e0f11ccf4802,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold4_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,22,PASS,
EEGNet,OpenBMI_SSVEP,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold4_seed2\selected.pt,e01755ab45422478a713cd026affd9bd2976b81aa5f95edf09d1799d6e6b8079,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold4_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,32,PASS,
EEGNet,WBCIC_MI,0,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold0_seed0\selected.pt,420b6165b6cb12dcfdb8bb3e09b2ea105508ffcff3eb566fae8d65b700f71d26,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold0_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-12;sub-13;sub-23;sub-26;sub-27;sub-29;sub-30;sub-32;sub-34;sub-36;sub-37;sub-41;sub-45;sub-47;sub-48;sub-5;sub-50;sub-7,sub-11;sub-14;sub-16;sub-24;sub-28,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,22,PASS,
EEGNet,WBCIC_MI,0,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold0_seed1\selected.pt,182e628a4309c314aed855580377b3de8433c6e097eb648501adc91b5d8f2fd3,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold0_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-12;sub-13;sub-23;sub-26;sub-27;sub-29;sub-30;sub-32;sub-34;sub-36;sub-37;sub-41;sub-45;sub-47;sub-48;sub-5;sub-50;sub-7,sub-11;sub-14;sub-16;sub-24;sub-28,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,35,PASS,
EEGNet,WBCIC_MI,0,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold0_seed2\selected.pt,a277857803966179b3234f3c30a28c8a3ee5393fdf638e70eb0b940eb4bf76f7,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold0_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-12;sub-13;sub-23;sub-26;sub-27;sub-29;sub-30;sub-32;sub-34;sub-36;sub-37;sub-41;sub-45;sub-47;sub-48;sub-5;sub-50;sub-7,sub-11;sub-14;sub-16;sub-24;sub-28,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,12,PASS,
EEGNet,WBCIC_MI,1,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold1_seed0\selected.pt,f3d5aa0c934a36886b9c1377ae336b7e6c636afdf344612eb61d3293db3a5d5c,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold1_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-14;sub-16;sub-18;sub-22;sub-23;sub-26;sub-27;sub-29;sub-32;sub-34;sub-35;sub-36;sub-41;sub-48;sub-49;sub-5;sub-50;sub-6;sub-9,sub-1;sub-13;sub-24;sub-44;sub-47,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,56,PASS,
EEGNet,WBCIC_MI,1,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold1_seed1\selected.pt,8d204522faa7c08a2d36015444f5515b2c3e7fb6f363d60a491f2fcdeb991ab8,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold1_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-14;sub-16;sub-18;sub-22;sub-23;sub-26;sub-27;sub-29;sub-32;sub-34;sub-35;sub-36;sub-41;sub-48;sub-49;sub-5;sub-50;sub-6;sub-9,sub-1;sub-13;sub-24;sub-44;sub-47,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,53,PASS,
EEGNet,WBCIC_MI,1,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold1_seed2\selected.pt,80bb26256b933a120494561d98e1aa600954cb03c3c67c640e219f3347369a79,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold1_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-14;sub-16;sub-18;sub-22;sub-23;sub-26;sub-27;sub-29;sub-32;sub-34;sub-35;sub-36;sub-41;sub-48;sub-49;sub-5;sub-50;sub-6;sub-9,sub-1;sub-13;sub-24;sub-44;sub-47,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,27,PASS,
EEGNet,WBCIC_MI,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold2_seed0\selected.pt,3c34712bdf77d0ec7a36989bf2f557c6ccc7d3e263576ec2c29fa9c06c03ed34,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold2_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-12;sub-16;sub-18;sub-22;sub-24;sub-26;sub-27;sub-28;sub-29;sub-35;sub-36;sub-37;sub-41;sub-44;sub-49;sub-5;sub-6;sub-7;sub-9,sub-13;sub-30;sub-45;sub-47;sub-48,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,40,PASS,
EEGNet,WBCIC_MI,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold2_seed1\selected.pt,0d3c80e74c490dcb6fe5ad73b4a4e8c96b194a2dfda9fe2834e0784025cbe116,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold2_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-12;sub-16;sub-18;sub-22;sub-24;sub-26;sub-27;sub-28;sub-29;sub-35;sub-36;sub-37;sub-41;sub-44;sub-49;sub-5;sub-6;sub-7;sub-9,sub-13;sub-30;sub-45;sub-47;sub-48,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,57,PASS,
EEGNet,WBCIC_MI,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold2_seed2\selected.pt,cb1f1e47fae12c49521b1b7be81a5e416568bdc5b88891e6f8f3d6e444ee25d1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold2_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-12;sub-16;sub-18;sub-22;sub-24;sub-26;sub-27;sub-28;sub-29;sub-35;sub-36;sub-37;sub-41;sub-44;sub-49;sub-5;sub-6;sub-7;sub-9,sub-13;sub-30;sub-45;sub-47;sub-48,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,26,PASS,
EEGNet,WBCIC_MI,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold3_seed0\selected.pt,0efb22336ff9ce62f16e66e5b3649bd6c8957ed5d9c630eb5de163c043dd96b3,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold3_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,recomputed TRAIN-source mean/std; values not persisted,sub-12;sub-16;sub-22;sub-23;sub-27;sub-28;sub-30;sub-32;sub-34;sub-35;sub-36;sub-37;sub-41;sub-44;sub-45;sub-48;sub-49;sub-5;sub-6;sub-7,sub-1;sub-14;sub-18;sub-50;sub-9,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,45,PASS,
EEGNet,WBCIC_MI,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold3_seed1\selected.pt,baf66ffcf624c1c81266156983de4935f27e2086c6f55453a44425dfad15093c,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold3_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,recomputed TRAIN-source mean/std; values not persisted,sub-12;sub-16;sub-22;sub-23;sub-27;sub-28;sub-30;sub-32;sub-34;sub-35;sub-36;sub-37;sub-41;sub-44;sub-45;sub-48;sub-49;sub-5;sub-6;sub-7,sub-1;sub-14;sub-18;sub-50;sub-9,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,52,PASS,
EEGNet,WBCIC_MI,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold3_seed2\selected.pt,f8087c63f919b6063d855528fa4ec02827ac3b5812e6f94fca9e297cab015b5a,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold3_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,recomputed TRAIN-source mean/std; values not persisted,sub-12;sub-16;sub-22;sub-23;sub-27;sub-28;sub-30;sub-32;sub-34;sub-35;sub-36;sub-37;sub-41;sub-44;sub-45;sub-48;sub-49;sub-5;sub-6;sub-7,sub-1;sub-14;sub-18;sub-50;sub-9,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,35,PASS,
EEGNet,WBCIC_MI,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold4_seed0\selected.pt,73f45ad4e44f024a4f237493a8e86ea7bbd067abccb5ee7cca2dd6e5f0d8311d,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold4_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-11;sub-12;sub-14;sub-22;sub-23;sub-24;sub-26;sub-28;sub-29;sub-32;sub-35;sub-37;sub-45;sub-47;sub-49;sub-50;sub-6;sub-7;sub-9,sub-13;sub-18;sub-30;sub-34;sub-44,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,21,PASS,
EEGNet,WBCIC_MI,4,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold4_seed1\selected.pt,1c116f0aa87cefb3f42150267f2974b7d8908d6f41b474168f5d6321aca17eb9,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold4_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-11;sub-12;sub-14;sub-22;sub-23;sub-24;sub-26;sub-28;sub-29;sub-32;sub-35;sub-37;sub-45;sub-47;sub-49;sub-50;sub-6;sub-7;sub-9,sub-13;sub-18;sub-30;sub-34;sub-44,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,28,PASS,
EEGNet,WBCIC_MI,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold4_seed2\selected.pt,4d50f7b9b03fbe14f4c4aebf555387154a8b85fecddfcc994cec9f881e807412,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold4_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-11;sub-12;sub-14;sub-22;sub-23;sub-24;sub-26;sub-28;sub-29;sub-32;sub-35;sub-37;sub-45;sub-47;sub-49;sub-50;sub-6;sub-7;sub-9,sub-13;sub-18;sub-30;sub-34;sub-44,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,64,persist_eeg_seven_backbone_fourtask_3seed_v1,47,PASS,
CBraMod,OpenBMI_MI,0,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold0_seed0\selected.pt,405686b31aa08a2084a5ea7e6efb4edc93f7baf09b3f12cdce2b05515e903d24,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold0_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,recomputed TRAIN-source mean/std; values not persisted,1;10;16;2;20;21;22;23;27;28;30;31;34;35;40;41;43;44;45;46;48;49;50;52;53;7,11;14;19;26;8;9,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,15,PASS,
