dataset,outer_fold,opt_seed,method,phase,epoch,meta_train_subjects,pseudo_unseen_subjects,partition_disjoint,partition_seed
OpenBMI,0,2,B3_TSEG,refit,23,4;5;8;11;15;22;29;31;35;44;46;51;52,7;9;12;16;24;25;27;34;37;38;39;42;43;49,True,8505345632328899918
OpenBMI,0,2,B3_TSEG,refit,24,7;9;15;16;24;25;34;38;39;42;43;51;52,4;5;8;11;12;22;27;29;31;35;37;44;46;49,True,7296988018851445882
OpenBMI,0,2,B3_TSEG,refit,25,4;5;11;22;25;27;29;31;34;35;42;49;51,7;8;9;12;15;16;24;37;38;39;43;44;46;52,True,2492360084991605107
OpenBMI,0,2,B3_TSEG,refit,26,8;11;12;16;22;24;25;37;39;44;46;49;51,4;5;7;9;15;27;29;31;34;35;38;42;43;52,True,6883429644423582132
OpenBMI,0,2,B3_TSEG,refit,27,4;5;7;8;12;15;22;24;29;39;42;43;46,9;11;16;25;27;31;34;35;37;38;44;49;51;52,True,1426103650933054571
OpenBMI,0,2,B3_TSEG,refit,28,7;9;22;25;27;31;35;39;42;43;46;51;52,4;5;8;11;12;15;16;24;29;34;37;38;44;49,True,6571160042070459761
OpenBMI,0,2,B3_TSEG,refit,29,4;5;8;9;11;12;15;16;22;34;43;44;52,7;24;25;27;29;31;35;37;38;39;42;46;49;51,True,2331831401078203612
OpenBMI,0,2,B3_TSEG,refit,30,5;11;12;15;16;25;27;35;38;43;49;51;52,4;7;8;9;22;24;29;31;34;37;39;42;44;46,True,1917260981922015144
OpenBMI,0,2,B3_TSEG,refit,31,4;5;7;11;16;22;24;27;31;34;39;46;51,8;9;12;15;25;29;35;37;38;42;43;44;49;52,True,3176547299464316997
OpenBMI,0,2,B3_TSEG,refit,32,4;11;15;16;22;24;25;31;34;37;38;42;49,5;7;8;9;12;27;29;35;39;43;44;46;51;52,True,9217448580451721502
OpenBMI,0,2,B3_TSEG,refit,33,4;7;8;9;12;25;31;35;39;42;43;51;52,5;11;15;16;22;24;27;29;34;37;38;44;46;49,True,5277822818611763635
OpenBMI,0,2,B3_TSEG,refit,34,5;7;12;15;25;27;29;31;34;42;43;51;52,4;8;9;11;16;22;24;35;37;38;39;44;46;49,True,6158785841298904942
OpenBMI,0,2,B3_TSEG,refit,35,5;8;15;22;25;29;31;34;37;38;42;43;49,4;7;9;11;12;16;24;27;35;39;44;46;51;52,True,5507262658623134294
OpenBMI,0,2,B3_TSEG,refit,36,4;9;12;15;16;22;27;35;37;42;43;51;52,5;7;8;11;24;25;29;31;34;38;39;44;46;49,True,8759463250966922570
OpenBMI,0,2,B3_TSEG,refit,37,4;15;24;25;27;29;34;37;42;43;44;46;51,5;7;8;9;11;12;16;22;31;35;38;39;49;52,True,4709274931848230286
OpenBMI,0,2,B3_TSEG,refit,38,12;15;16;25;29;31;34;35;37;42;49;51;52,4;5;7;8;9;11;22;24;27;38;39;43;44;46,True,6773119295026417259
OpenBMI,0,2,B3_TSEG,refit,39,4;5;9;22;24;34;35;39;42;44;46;51;52,7;8;11;12;15;16;25;27;29;31;37;38;43;49,True,4720906814706693546
OpenBMI,0,2,B3_TSEG,refit,40,7;9;15;22;24;29;34;37;39;44;49;51;52,4;5;8;11;12;16;25;27;31;35;38;42;43;46,True,1786844363828337027
OpenBMI,0,2,B3_TSEG,refit,41,4;8;9;11;25;31;34;35;39;43;44;49;52,5;7;12;15;16;22;24;27;29;37;38;42;46;51,True,6107914105629619006
OpenBMI,0,2,B3_TSEG,refit,42,7;9;11;12;16;22;25;27;35;38;42;46;49,4;5;8;15;24;29;31;34;37;39;43;44;51;52,True,2389116277125821632
OpenBMI,0,2,B3_TSEG,refit,43,4;5;9;15;16;34;35;37;39;42;43;51;52,7;8;11;12;22;24;25;27;29;31;38;44;46;49,True,8948501886528882348
OpenBMI,0,2,B3_TSEG,refit,44,4;7;9;12;16;24;27;29;35;37;44;46;51,5;8;11;15;22;25;31;34;38;39;42;43;49;52,True,2989869622704912638
OpenBMI,0,2,B3_TSEG,refit,45,5;7;11;16;22;25;27;29;34;37;42;44;49,4;8;9;12;15;24;31;35;38;39;43;46;51;52,True,7052992016484453618
OpenBMI,0,2,B3_TSEG,refit,46,4;5;8;15;22;24;25;27;34;37;39;43;51,7;9;11;12;16;29;31;35;38;42;44;46;49;52,True,3964210696171215302
OpenBMI,0,2,B3_TSEG,refit,47,4;7;9;11;25;31;34;35;38;39;42;43;49,5;8;12;15;16;22;24;27;29;37;44;46;51;52,True,4099794067830143695
OpenBMI,0,2,B3_TSEG,refit,48,7;9;16;22;24;25;27;35;37;39;43;44;51,4;5;8;11;12;15;29;31;34;38;42;46;49;52,True,6381161866224153878
OpenBMI,0,2,B3_TSEG,refit,49,5;7;9;12;25;29;35;37;38;39;44;46;51,4;8;11;15;16;22;24;27;31;34;42;43;49;52,True,9188520833192924982
OpenBMI,0,2,B3_TSEG,refit,50,9;12;15;16;22;29;34;37;38;42;43;44;51,4;5;7;8;11;24;25;27;31;35;39;46;49;52,True,7719694412199153162
OpenBMI,0,2,B3_TSEG,refit,51,11;12;22;24;27;31;35;42;43;44;49;51;52,4;5;7;8;9;15;16;25;29;34;37;38;39;46,True,8445311142937120242
OpenBMI,0,2,B3_TSEG,refit,52,4;5;7;8;12;24;25;29;34;35;39;42;43,9;11;15;16;22;27;31;37;38;44;46;49;51;52,True,7266195527053538775
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,1,9;14;17;22;24;26;42;47;49,6;7;12;23;30;31;35;38;41;50,True,8991081680024897995
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,2,6;7;9;22;26;31;38;49;50,12;14;17;23;24;30;35;41;42;47,True,1133998772827847579
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,3,7;9;22;30;31;35;42;47;49,6;12;14;17;23;24;26;38;41;50,True,4995300433467282135
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,4,6;7;17;22;30;31;38;41;42,9;12;14;23;24;26;35;47;49;50,True,4100185738095413888
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,5,6;7;14;17;24;26;42;47;49,9;12;22;23;30;31;35;38;41;50,True,4313229297013302194
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,6,7;14;23;24;31;38;47;49;50,6;9;12;17;22;26;30;35;41;42,True,257621821672173178
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,7,9;14;23;24;31;38;42;47;49,6;7;12;17;22;26;30;35;41;50,True,4272947188277962864
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,8,9;14;17;22;24;30;41;42;49,6;7;12;23;26;31;35;38;47;50,True,4046236168689858421
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,9,7;22;24;30;31;35;38;41;50,6;9;12;14;17;23;26;42;47;49,True,354462035063031657
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,10,6;7;14;23;26;31;38;47;49,9;12;17;22;24;30;35;41;42;50,True,1727017160064619856
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,11,6;9;12;17;30;35;38;42;50,7;14;22;23;24;26;31;41;47;49,True,1288048235653956055
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,12,7;9;12;14;23;26;30;35;41,6;17;22;24;31;38;42;47;49;50,True,8054612481018789039
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,13,7;22;23;24;26;30;35;41;47,6;9;12;14;17;31;38;42;49;50,True,4257997445366314730
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,14,6;14;17;22;23;26;35;41;47,7;9;12;24;30;31;38;42;49;50,True,7572237028104632367
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,15,6;7;12;23;24;26;30;41;50,9;14;17;22;31;35;38;42;47;49,True,989737771074432692
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,16,9;14;17;26;30;41;47;49;50,6;7;12;22;23;24;31;35;38;42,True,3647837286421801676
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,17,7;9;14;17;31;41;42;49;50,6;12;22;23;24;26;30;35;38;47,True,3503739725820235318
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,18,7;9;12;14;22;23;30;41;42,6;17;24;26;31;35;38;47;49;50,True,1076093325225261543
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,19,6;9;14;22;24;26;30;31;41,7;12;17;23;35;38;42;47;49;50,True,3219700807852973228
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,20,6;14;23;24;31;35;38;42;50,7;9;12;17;22;26;30;41;47;49,True,2143506163828098646
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,21,12;22;23;24;31;35;41;42;47,6;7;9;14;17;26;30;38;49;50,True,8185974812437757225
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,22,6;9;17;30;35;38;42;47;49,7;12;14;22;23;24;26;31;41;50,True,4302190485787566486
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,23,7;9;17;23;24;26;30;31;38,6;12;14;22;35;41;42;47;49;50,True,4338698108494475728
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,24,7;9;12;23;30;35;38;42;47,6;14;17;22;24;26;31;41;49;50,True,55116457048188831
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,25,6;9;17;24;31;38;42;47;49,7;12;14;22;23;26;30;35;41;50,True,5426249252875104271
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,26,12;22;30;38;41;42;47;49;50,6;7;9;14;17;23;24;26;31;35,True,3678164649303342261
WBCIC,0,0,B2_TWO_TRAJECTORY_MEAN,refit,27,6;7;9;14;23;30;31;41;49,12;17;22;24;26;35;38;42;47;50,True,8234059580750048554
WBCIC,0,0,B3_TSEG,refit,1,9;14;17;22;24;26;42;47;49,6;7;12;23;30;31;35;38;41;50,True,8991081680024897995
WBCIC,0,0,B3_TSEG,refit,2,6;7;9;22;26;31;38;49;50,12;14;17;23;24;30;35;41;42;47,True,1133998772827847579
WBCIC,0,0,B3_TSEG,refit,3,7;9;22;30;31;35;42;47;49,6;12;14;17;23;24;26;38;41;50,True,4995300433467282135
WBCIC,0,0,B3_TSEG,refit,4,6;7;17;22;30;31;38;41;42,9;12;14;23;24;26;35;47;49;50,True,4100185738095413888
WBCIC,0,0,B3_TSEG,refit,5,6;7;14;17;24;26;42;47;49,9;12;22;23;30;31;35;38;41;50,True,4313229297013302194
WBCIC,0,0,B3_TSEG,refit,6,7;14;23;24;31;38;47;49;50,6;9;12;17;22;26;30;35;41;42,True,257621821672173178
WBCIC,0,0,B3_TSEG,refit,7,9;14;23;24;31;38;42;47;49,6;7;12;17;22;26;30;35;41;50,True,4272947188277962864
WBCIC,0,0,B3_TSEG,refit,8,9;14;17;22;24;30;41;42;49,6;7;12;23;26;31;35;38;47;50,True,4046236168689858421
WBCIC,0,0,B3_TSEG,refit,9,7;22;24;30;31;35;38;41;50,6;9;12;14;17;23;26;42;47;49,True,354462035063031657
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,1,9;14;17;22;26;30;31;41;42,6;7;12;23;24;35;38;47;49;50,True,3920126894908543143
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,2,7;9;14;17;23;30;31;35;47,6;12;22;24;26;38;41;42;49;50,True,3193892835111257952
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,3,6;7;9;14;24;31;38;41;47,12;17;22;23;26;30;35;42;49;50,True,6046129108119745791
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,4,7;14;22;26;30;31;47;49;50,6;9;12;17;23;24;35;38;41;42,True,1918121123811083162
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,5,6;17;22;26;31;38;47;49;50,7;9;12;14;23;24;30;35;41;42,True,2483877255614243076
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,6,7;9;14;17;24;26;31;41;50,6;12;22;23;30;35;38;42;47;49,True,7131679383149917304
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,7,6;12;14;17;24;31;38;49;50,7;9;22;23;26;30;35;41;42;47,True,5368989391577400312
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,8,7;12;26;31;35;38;41;47;50,6;9;14;17;22;23;24;30;42;49,True,2581479302059297335
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,9,6;17;22;30;31;35;41;47;50,7;9;12;14;23;24;26;38;42;49,True,3261342992504724469
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,10,6;7;9;17;22;23;24;30;49,12;14;26;31;35;38;41;42;47;50,True,4915167210643733411
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,11,14;24;30;38;41;42;47;49;50,6;7;9;12;17;22;23;26;31;35,True,5932724264632920273
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,12,7;9;14;17;23;24;26;30;35,6;12;22;31;38;41;42;47;49;50,True,5381706020985162556
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,13,6;14;22;24;26;35;41;42;49,7;9;12;17;23;30;31;38;47;50,True,6254168096654421201
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,14,7;14;17;26;30;31;38;41;50,6;9;12;22;23;24;35;42;47;49,True,2082755426682172907
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,15,7;9;14;22;24;26;38;42;49,6;12;17;23;30;31;35;41;47;50,True,3580007660593769463
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,16,7;14;22;23;30;31;38;41;42,6;9;12;17;24;26;35;47;49;50,True,1402954293199936844
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,17,7;17;23;30;38;42;47;49;50,6;9;12;14;22;24;26;31;35;41,True,7959330580153930565
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,18,6;7;23;26;30;31;35;41;42,9;12;14;17;22;24;38;47;49;50,True,4752717568618687477
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,19,7;12;14;17;24;30;31;38;49,6;9;22;23;26;35;41;42;47;50,True,4362300012467073709
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,20,7;9;12;22;31;41;42;47;49,6;14;17;23;24;26;30;35;38;50,True,5092491311829009919
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,21,6;7;12;14;26;30;31;35;41,9;17;22;23;24;38;42;47;49;50,True,7715360510257046602
WBCIC,0,1,B2_TWO_TRAJECTORY_MEAN,refit,22,6;7;9;12;14;23;26;47;50,17;22;24;30;31;35;38;41;42;49,True,6426164177479971008
WBCIC,0,1,B3_TSEG,refit,1,9;14;17;22;26;30;31;41;42,6;7;12;23;24;35;38;47;49;50,True,3920126894908543143
WBCIC,0,1,B3_TSEG,refit,2,7;9;14;17;23;30;31;35;47,6;12;22;24;26;38;41;42;49;50,True,3193892835111257952
WBCIC,0,1,B3_TSEG,refit,3,6;7;9;14;24;31;38;41;47,12;17;22;23;26;30;35;42;49;50,True,6046129108119745791
WBCIC,0,1,B3_TSEG,refit,4,7;14;22;26;30;31;47;49;50,6;9;12;17;23;24;35;38;41;42,True,1918121123811083162
WBCIC,0,1,B3_TSEG,refit,5,6;17;22;26;31;38;47;49;50,7;9;12;14;23;24;30;35;41;42,True,2483877255614243076
WBCIC,0,1,B3_TSEG,refit,6,7;9;14;17;24;26;31;41;50,6;12;22;23;30;35;38;42;47;49,True,7131679383149917304
WBCIC,0,1,B3_TSEG,refit,7,6;12;14;17;24;31;38;49;50,7;9;22;23;26;30;35;41;42;47,True,5368989391577400312
WBCIC,0,1,B3_TSEG,refit,8,7;12;26;31;35;38;41;47;50,6;9;14;17;22;23;24;30;42;49,True,2581479302059297335
WBCIC,0,1,B3_TSEG,refit,9,6;17;22;30;31;35;41;47;50,7;9;12;14;23;24;26;38;42;49,True,3261342992504724469
WBCIC,0,1,B3_TSEG,refit,10,6;7;9;17;22;23;24;30;49,12;14;26;31;35;38;41;42;47;50,True,4915167210643733411
WBCIC,0,1,B3_TSEG,refit,11,14;24;30;38;41;42;47;49;50,6;7;9;12;17;22;23;26;31;35,True,5932724264632920273
WBCIC,0,1,B3_TSEG,refit,12,7;9;14;17;23;24;26;30;35,6;12;22;31;38;41;42;47;49;50,True,5381706020985162556
WBCIC,0,1,B3_TSEG,refit,13,6;14;22;24;26;35;41;42;49,7;9;12;17;23;30;31;38;47;50,True,6254168096654421201
WBCIC,0,1,B3_TSEG,refit,14,7;14;17;26;30;31;38;41;50,6;9;12;22;23;24;35;42;47;49,True,2082755426682172907
WBCIC,0,1,B3_TSEG,refit,15,7;9;14;22;24;26;38;42;49,6;12;17;23;30;31;35;41;47;50,True,3580007660593769463
WBCIC,0,1,B3_TSEG,refit,16,7;14;22;23;30;31;38;41;42,6;9;12;17;24;26;35;47;49;50,True,1402954293199936844
WBCIC,0,1,B3_TSEG,refit,17,7;17;23;30;38;42;47;49;50,6;9;12;14;22;24;26;31;35;41,True,7959330580153930565
WBCIC,0,1,B3_TSEG,refit,18,6;7;23;26;30;31;35;41;42,9;12;14;17;22;24;38;47;49;50,True,4752717568618687477
WBCIC,0,1,B3_TSEG,refit,19,7;12;14;17;24;30;31;38;49,6;9;22;23;26;35;41;42;47;50,True,4362300012467073709
WBCIC,0,1,B3_TSEG,refit,20,7;9;12;22;31;41;42;47;49,6;14;17;23;24;26;30;35;38;50,True,5092491311829009919
WBCIC,0,1,B3_TSEG,refit,21,6;7;12;14;26;30;31;35;41,9;17;22;23;24;38;42;47;49;50,True,7715360510257046602
WBCIC,0,1,B3_TSEG,refit,22,6;7;9;12;14;23;26;47;50,17;22;24;30;31;35;38;41;42;49,True,6426164177479971008
WBCIC,0,1,B3_TSEG,refit,23,7;14;24;26;30;35;41;49;50,6;9;12;17;22;23;31;38;42;47,True,6126984681910941133
WBCIC,0,1,B3_TSEG,refit,24,6;9;12;14;31;35;38;42;50,7;17;22;23;24;26;30;41;47;49,True,8103208756495744531
WBCIC,0,1,B3_TSEG,refit,25,7;9;12;17;23;26;35;42;47,6;14;22;24;30;31;38;41;49;50,True,10027184099634152
WBCIC,0,1,B3_TSEG,refit,26,6;9;14;17;23;26;30;47;50,7;12;22;24;31;35;38;41;42;49,True,2864441030161079967
WBCIC,0,1,B3_TSEG,refit,27,9;12;14;23;24;26;31;41;49,6;7;17;22;30;35;38;42;47;50,True,8446286831213528715
WBCIC,0,1,B3_TSEG,refit,28,6;7;12;14;22;31;42;47;49,9;17;23;24;26;30;35;38;41;50,True,6665199220281470203
WBCIC,0,1,B3_TSEG,refit,29,6;7;9;22;31;35;41;49;50,12;14;17;23;24;26;30;38;42;47,True,6400178212755550310
WBCIC,0,1,B3_TSEG,refit,30,6;9;23;26;30;31;41;49;50,7;12;14;17;22;24;35;38;42;47,True,7422953065326718853
WBCIC,0,1,B3_TSEG,refit,31,6;14;17;30;35;41;47;49;50,7;9;12;22;23;24;26;31;38;42,True,8584039748893827998
WBCIC,0,1,B3_TSEG,refit,32,6;23;24;26;31;35;38;41;47,7;9;12;14;17;22;30;42;49;50,True,1389939918195441961
WBCIC,0,1,B3_TSEG,refit,33,6;12;24;26;30;31;35;42;50,7;9;14;17;22;23;38;41;47;49,True,3174627876869088823
WBCIC,0,1,B3_TSEG,refit,34,6;9;22;24;26;30;38;42;50,7;12;14;17;23;31;35;41;47;49,True,7251819193042923880
WBCIC,0,1,B3_TSEG,refit,35,7;14;17;23;30;35;38;47;49,6;9;12;22;24;26;31;41;42;50,True,1481639131246108439
WBCIC,0,1,B3_TSEG,refit,36,6;9;14;30;31;35;38;42;47,7;12;17;22;23;24;26;41;49;50,True,3726822243557565601
WBCIC,0,1,B3_TSEG,refit,37,7;12;17;22;24;38;42;47;50,6;9;14;23;26;30;31;35;41;49,True,2459134102805147675
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,1,6;7;17;22;23;24;26;30;41,9;12;14;31;35;38;42;47;49;50,True,8801932645683921943
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,2,9;12;22;23;24;26;35;42;47,6;7;14;17;30;31;38;41;49;50,True,1551954914212293062
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,3,7;17;26;30;41;42;47;49;50,6;9;12;14;22;23;24;31;35;38,True,8995445444314895094
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,4,7;9;14;17;26;31;35;38;49,6;12;22;23;24;30;41;42;47;50,True,2767459960878172019
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,5,14;17;22;24;30;31;41;42;49,6;7;9;12;23;26;35;38;47;50,True,8021226832957126471
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,6,9;14;22;24;26;30;31;35;49,6;7;12;17;23;38;41;42;47;50,True,6960317703555853164
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,7,6;12;14;30;35;41;42;47;50,7;9;17;22;23;24;26;31;38;49,True,3903857474727746374
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,8,6;7;24;26;31;35;41;49;50,9;12;14;17;22;23;30;38;42;47,True,1244950290752110826
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,9,9;12;14;22;23;24;31;42;50,6;7;17;26;30;35;38;41;47;49,True,1600531427213015266
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,10,9;12;17;22;26;38;42;49;50,6;7;14;23;24;30;31;35;41;47,True,6934661767554120498
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,11,6;9;26;30;35;38;47;49;50,7;12;14;17;22;23;24;31;41;42,True,3498921822440825468
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,12,7;9;24;26;30;35;38;42;49,6;12;14;17;22;23;31;41;47;50,True,3220233175725260500
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,13,12;14;17;24;30;31;35;49;50,6;7;9;22;23;26;38;41;42;47,True,9036073143503249437
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,14,7;9;12;17;23;35;41;49;50,6;14;22;24;26;30;31;38;42;47,True,8885952757642236479
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,15,7;9;24;30;31;38;41;49;50,6;12;14;17;22;23;26;35;42;47,True,5495665313509645184
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,16,7;12;26;31;35;42;47;49;50,6;9;14;17;22;23;24;30;38;41,True,3071865314030799453
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,17,7;12;14;17;24;26;30;31;49,6;9;22;23;35;38;41;42;47;50,True,3591234959776828733
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,18,6;7;12;17;22;26;38;41;49,9;14;23;24;30;31;35;42;47;50,True,6322846906120931984
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,19,17;22;23;30;31;35;38;42;49,6;7;9;12;14;24;26;41;47;50,True,6703012331900403435
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,20,7;9;12;17;26;41;42;47;50,6;14;22;23;24;30;31;35;38;49,True,485541883307475385
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,21,7;9;14;17;24;26;38;42;47,6;12;22;23;30;31;35;41;49;50,True,8317670422878606312
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,22,6;7;9;12;14;35;38;41;42,17;22;23;24;26;30;31;47;49;50,True,9057733057261226841
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,23,7;12;14;22;24;30;31;41;42,6;9;17;23;26;35;38;47;49;50,True,1821423454287428590
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,24,6;17;23;24;26;30;38;41;47,7;9;12;14;22;31;35;42;49;50,True,234505898822899687
WBCIC,0,2,B2_TWO_TRAJECTORY_MEAN,refit,25,9;22;23;26;30;35;38;41;42,6;7;12;14;17;24;31;47;49;50,True,5048256607923340922
WBCIC,0,2,B3_TSEG,refit,1,6;7;17;22;23;24;26;30;41,9;12;14;31;35;38;42;47;49;50,True,8801932645683921943
WBCIC,0,2,B3_TSEG,refit,2,9;12;22;23;24;26;35;42;47,6;7;14;17;30;31;38;41;49;50,True,1551954914212293062
WBCIC,0,2,B3_TSEG,refit,3,7;17;26;30;41;42;47;49;50,6;9;12;14;22;23;24;31;35;38,True,8995445444314895094
WBCIC,0,2,B3_TSEG,refit,4,7;9;14;17;26;31;35;38;49,6;12;22;23;24;30;41;42;47;50,True,2767459960878172019
WBCIC,0,2,B3_TSEG,refit,5,14;17;22;24;30;31;41;42;49,6;7;9;12;23;26;35;38;47;50,True,8021226832957126471
WBCIC,0,2,B3_TSEG,refit,6,9;14;22;24;26;30;31;35;49,6;7;12;17;23;38;41;42;47;50,True,6960317703555853164
WBCIC,0,2,B3_TSEG,refit,7,6;12;14;30;35;41;42;47;50,7;9;17;22;23;24;26;31;38;49,True,3903857474727746374
WBCIC,0,2,B3_TSEG,refit,8,6;7;24;26;31;35;41;49;50,9;12;14;17;22;23;30;38;42;47,True,1244950290752110826
WBCIC,0,2,B3_TSEG,refit,9,9;12;14;22;23;24;31;42;50,6;7;17;26;30;35;38;41;47;49,True,1600531427213015266
WBCIC,0,2,B3_TSEG,refit,10,9;12;17;22;26;38;42;49;50,6;7;14;23;24;30;31;35;41;47,True,6934661767554120498
WBCIC,0,2,B3_TSEG,refit,11,6;9;26;30;35;38;47;49;50,7;12;14;17;22;23;24;31;41;42,True,3498921822440825468
WBCIC,0,2,B3_TSEG,refit,12,7;9;24;26;30;35;38;42;49,6;12;14;17;22;23;31;41;47;50,True,3220233175725260500
WBCIC,0,2,B3_TSEG,refit,13,12;14;17;24;30;31;35;49;50,6;7;9;22;23;26;38;41;42;47,True,9036073143503249437
WBCIC,0,2,B3_TSEG,refit,14,7;9;12;17;23;35;41;49;50,6;14;22;24;26;30;31;38;42;47,True,8885952757642236479
WBCIC,0,2,B3_TSEG,refit,15,7;9;24;30;31;38;41;49;50,6;12;14;17;22;23;26;35;42;47,True,5495665313509645184
WBCIC,0,2,B3_TSEG,refit,16,7;12;26;31;35;42;47;49;50,6;9;14;17;22;23;24;30;38;41,True,3071865314030799453
WBCIC,0,2,B3_TSEG,refit,17,7;12;14;17;24;26;30;31;49,6;9;22;23;35;38;41;42;47;50,True,3591234959776828733
WBCIC,0,2,B3_TSEG,refit,18,6;7;12;17;22;26;38;41;49,9;14;23;24;30;31;35;42;47;50,True,6322846906120931984
WBCIC,0,2,B3_TSEG,refit,19,17;22;23;30;31;35;38;42;49,6;7;9;12;14;24;26;41;47;50,True,6703012331900403435
WBCIC,0,2,B3_TSEG,refit,20,7;9;12;17;26;41;42;47;50,6;14;22;23;24;30;31;35;38;49,True,485541883307475385
WBCIC,0,2,B3_TSEG,refit,21,7;9;14;17;24;26;38;42;47,6;12;22;23;30;31;35;41;49;50,True,8317670422878606312
WBCIC,0,2,B3_TSEG,refit,22,6;7;9;12;14;35;38;41;42,17;22;23;24;26;30;31;47;49;50,True,9057733057261226841
WBCIC,0,2,B3_TSEG,refit,23,7;12;14;22;24;30;31;41;42,6;9;17;23;26;35;38;47;49;50,True,1821423454287428590
WBCIC,0,2,B3_TSEG,refit,24,6;17;23;24;26;30;38;41;47,7;9;12;14;22;31;35;42;49;50,True,234505898822899687
WBCIC,0,2,B3_TSEG,refit,25,9;22;23;26;30;35;38;41;42,6;7;12;14;17;24;31;47;49;50,True,5048256607923340922
