protocol_id,source_alias,role,backbone,fold,seed,method,lambda,relative_path,bytes,sha256
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,1,ERM,0.0,runtime/runs/eegconformer/fold-0/seed-1/evaluation/erm__lambda-0.00/embeddings.npz,1740524,b1a072e4b1b616642bf37a27e3f7caf7ffac13aa70a04cc0cf76e5891c739bd1
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,1,MMD,0.01,runtime/runs/eegconformer/fold-0/seed-1/evaluation/mmd__lambda-0.01/EVALUATION_COMPLETE.json,615,b72b9c92792e5cfa96dec8ae8fa90c6fedccdf640164727d53805eb4fa5d92b7
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,1,MMD,0.01,runtime/runs/eegconformer/fold-0/seed-1/evaluation/mmd__lambda-0.01/directions.csv,2182,d9ea1a980bb6051b987349c0fc627359df2ae20fa87e382a5fbc4c5b93fa2208
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,1,MMD,0.01,runtime/runs/eegconformer/fold-0/seed-1/evaluation/mmd__lambda-0.01/embeddings.npz,1740908,2d3baacf10e81b7702866a870ba47f4cfec75c187b4d41ea1b6dd9debfad1d5b
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,1,MMD,0.1,runtime/runs/eegconformer/fold-0/seed-1/evaluation/mmd__lambda-0.10/EVALUATION_COMPLETE.json,602,05dbd3289bc11329761ffcf405207832c1e20c3f9ab2654aba5e714620c5bfcf
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,1,MMD,0.1,runtime/runs/eegconformer/fold-0/seed-1/evaluation/mmd__lambda-0.10/directions.csv,2126,45805fe8d41b03925efa732a45b4bf8079808e9751f4e5453be6268d4a93a8e8
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,1,MMD,0.1,runtime/runs/eegconformer/fold-0/seed-1/evaluation/mmd__lambda-0.10/embeddings.npz,1731003,1d1e3e0cdc6b5d2773a53b08a70e7bd22f5c4aae01985962d6ca01e7d8670773
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,1,MMD,1.0,runtime/runs/eegconformer/fold-0/seed-1/evaluation/mmd__lambda-1.00/EVALUATION_COMPLETE.json,603,721605d35aec4779779c26ac0ec55a87ee4e816c0c933202ea11c65abdaee21c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,1,MMD,1.0,runtime/runs/eegconformer/fold-0/seed-1/evaluation/mmd__lambda-1.00/directions.csv,2200,b42a283ee4477106a413a8fe09b2b83ae4557a5e4d09663691666ed099a1e5f2
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,1,MMD,1.0,runtime/runs/eegconformer/fold-0/seed-1/evaluation/mmd__lambda-1.00/embeddings.npz,1714434,5b6b3c27ddf06955e02a12bfcb232fda495ec70c0d719bab19a447f820abb310
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,lambda_selection_freeze,eegconformer,0,2,,,runtime/runs/eegconformer/fold-0/seed-2/LAMBDA_SELECTION_FROZEN.json,1822,fe89f72efeed527ac7d944d1a50e198256ccd9d3bcd8a8d642ea23add10e4ed5
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,unit_protocol,eegconformer,0,2,,,runtime/runs/eegconformer/fold-0/seed-2/UNIT_PROTOCOL.json,1755,cab6d407e345eee3a6bb1d25c80a8956994d5a50592402273231a2442e520262
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,0,2,CORAL,0.01,runtime/runs/eegconformer/fold-0/seed-2/checkpoints/coral__lambda-0.01.pt,599525,ad389b1bafa07245172300e59f6d87cfac2ed4a65d4277dad21cc7bcf62ece5e
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,0,2,CORAL,0.1,runtime/runs/eegconformer/fold-0/seed-2/checkpoints/coral__lambda-0.10.pt,599525,314fbcc595dee20adbaf5fbb0caa09d1dfb9ea36abd0243f64c8ad13c2910fba
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,0,2,CORAL,1.0,runtime/runs/eegconformer/fold-0/seed-2/checkpoints/coral__lambda-1.00.pt,599525,5b356d5202c320efaa8bdedd1332c0cb2ec42801db2a8ca315210ce1dbfa8bf5
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,0,2,DANN,0.01,runtime/runs/eegconformer/fold-0/seed-2/checkpoints/dann__lambda-0.01.pt,599479,9b891245fea2c0e0f6d977fc89f35be80d28af2cd1a69a6a5c9606c2445f0d86
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,0,2,DANN,0.1,runtime/runs/eegconformer/fold-0/seed-2/checkpoints/dann__lambda-0.10.pt,599479,68826d0c6e271c938431f585bef28e0373ff36131d755fceee9b49d8465d7b5a
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,0,2,DANN,1.0,runtime/runs/eegconformer/fold-0/seed-2/checkpoints/dann__lambda-1.00.pt,599479,923e5363547ac4870a7c92e2bde470489e6bfe11a00417f7738189dbfec612ac
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,0,2,ERM,0.0,runtime/runs/eegconformer/fold-0/seed-2/checkpoints/erm__lambda-0.00.pt,599433,a3fd673562548e2eea7202609dd1de59f88ed88278b39a717ce3c21274965830
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,0,2,MMD,0.01,runtime/runs/eegconformer/fold-0/seed-2/checkpoints/mmd__lambda-0.01.pt,599433,9dfcf7dc5d543c35d217c6a74b5b7d5ad43294143e6c6e52dc895443d74eedbb
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,0,2,MMD,0.1,runtime/runs/eegconformer/fold-0/seed-2/checkpoints/mmd__lambda-0.10.pt,599433,43e8a17fc0c4aabf66f1ee75319ec6e321438d6b86eba779cc9d090d1752b7ee
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,0,2,MMD,1.0,runtime/runs/eegconformer/fold-0/seed-2/checkpoints/mmd__lambda-1.00.pt,599433,435b5126b9a7911a284cb3ffba6dc016e9e4a444965799827d9e6c505f98a163
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,2,CORAL,0.01,runtime/runs/eegconformer/fold-0/seed-2/evaluation/coral__lambda-0.01/EVALUATION_COMPLETE.json,606,43459126ed0f51080fc044ea0b84e356aa80eaaf087c9a49c135a6aa6c5a3ddc
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,2,CORAL,0.01,runtime/runs/eegconformer/fold-0/seed-2/evaluation/coral__lambda-0.01/directions.csv,2194,fb2d09ba6b0f89971700ddc020a014409a0d98ffa86c869a640bb8a2484aa79d
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,2,CORAL,0.01,runtime/runs/eegconformer/fold-0/seed-2/evaluation/coral__lambda-0.01/embeddings.npz,1740691,c7c0426e932f13684998757fa421441661b0fd374e52341b1e91357be1e723e2
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,2,CORAL,0.1,runtime/runs/eegconformer/fold-0/seed-2/evaluation/coral__lambda-0.10/EVALUATION_COMPLETE.json,616,0af92cdd002d0b854e07cdcba40cd982c2390bd02ffc1316542082197e798128
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,2,CORAL,0.1,runtime/runs/eegconformer/fold-0/seed-2/evaluation/coral__lambda-0.10/directions.csv,2182,92e4b00810be86eb6d6f96260f47257436fb3a5f06548c985c3555324537a085
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,2,CORAL,0.1,runtime/runs/eegconformer/fold-0/seed-2/evaluation/coral__lambda-0.10/embeddings.npz,1737938,554c8c4f3287e29564d5aec9741291f72d8fe3ae8aaa46700f482b12a4995b07
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,2,CORAL,1.0,runtime/runs/eegconformer/fold-0/seed-2/evaluation/coral__lambda-1.00/EVALUATION_COMPLETE.json,615,1f547e0b2e1825e63f2809cedec9f9e69d11718a5d38b1bcfff93410617223e6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,2,CORAL,1.0,runtime/runs/eegconformer/fold-0/seed-2/evaluation/coral__lambda-1.00/directions.csv,2167,43b7f656e2d9e77f80f57c5df4825dd126a7be1c56986b73d97c8c6c1ee56fc9
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,2,CORAL,1.0,runtime/runs/eegconformer/fold-0/seed-2/evaluation/coral__lambda-1.00/embeddings.npz,1735185,d52b24e132bb52747ece7935531c8fb0285d857197976de9919c6cfc074789d6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,2,DANN,0.01,runtime/runs/eegconformer/fold-0/seed-2/evaluation/dann__lambda-0.01/EVALUATION_COMPLETE.json,616,593b3b85f5122d3044814763fb68afca91baeb0d171f8901b985ca86c0d01d44
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,2,DANN,0.01,runtime/runs/eegconformer/fold-0/seed-2/evaluation/dann__lambda-0.01/directions.csv,2135,06054b6b2471983f71c6b9d750949dcd9962aac8e0f31c9b5fbc9e158730f9e3
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,2,DANN,0.01,runtime/runs/eegconformer/fold-0/seed-2/evaluation/dann__lambda-0.01/embeddings.npz,1739381,78213c763492ff06afac858d25564ed4fb824686250b8151cfe375dee5bb6bf6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,2,DANN,0.1,runtime/runs/eegconformer/fold-0/seed-2/evaluation/dann__lambda-0.10/EVALUATION_COMPLETE.json,603,b56b4f7b2f308c5df3fb5097a2484a46f9e10f9f68b85931f2c8ef6e61be1938
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,2,DANN,0.1,runtime/runs/eegconformer/fold-0/seed-2/evaluation/dann__lambda-0.10/directions.csv,2179,a0b56bc33044eaf0c74ed4ac79b4650faa9d88c63f5fa028184c150e2f3f7d36
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,2,DANN,0.1,runtime/runs/eegconformer/fold-0/seed-2/evaluation/dann__lambda-0.10/embeddings.npz,1740133,2d07e023de96af3b479f38497b505121aa581a9df79da22185a4b4a1d19c0f02
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,2,DANN,1.0,runtime/runs/eegconformer/fold-0/seed-2/evaluation/dann__lambda-1.00/EVALUATION_COMPLETE.json,603,ac9f6e1b0b5f9a54939b1192962eac3abf8fbe7432bd73e6cbbf1c51fa367639
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,2,DANN,1.0,runtime/runs/eegconformer/fold-0/seed-2/evaluation/dann__lambda-1.00/directions.csv,2134,b0fc2e87f98add4b6549a9219335c72062cf6ba7af4eeaa9e8ac300ab268ea23
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,2,DANN,1.0,runtime/runs/eegconformer/fold-0/seed-2/evaluation/dann__lambda-1.00/embeddings.npz,1741506,f0c02e42ea17bd8ee301eb6ea5ea792f459456e0f0674676d0fd4c875a94a56f
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,2,ERM,0.0,runtime/runs/eegconformer/fold-0/seed-2/evaluation/erm__lambda-0.00/EVALUATION_COMPLETE.json,603,0dc6219029c65f0bc6d6b4cd8eb0f46d0c346181e2861cbe46cd1d5077b13936
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,2,ERM,0.0,runtime/runs/eegconformer/fold-0/seed-2/evaluation/erm__lambda-0.00/directions.csv,2173,34cb7ecfe815dedf4a3b3923d5b789aa332b6e6a5cfefb1208e1ebfaa252c9aa
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,2,ERM,0.0,runtime/runs/eegconformer/fold-0/seed-2/evaluation/erm__lambda-0.00/embeddings.npz,1742650,873f2d7c85b2db7321f3f15dad581bd99d4918d18e810983038e0cf4b07b9894
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,2,MMD,0.01,runtime/runs/eegconformer/fold-0/seed-2/evaluation/mmd__lambda-0.01/EVALUATION_COMPLETE.json,604,1eb5e00093d1228aa0df51b8d77799518e990f9a4b2c66860943e34e61819e87
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,2,MMD,0.01,runtime/runs/eegconformer/fold-0/seed-2/evaluation/mmd__lambda-0.01/directions.csv,2179,c694be8a1b0f1992c039e9808a92db37577301128cee8d3d4288dc0b1b023587
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,2,MMD,0.01,runtime/runs/eegconformer/fold-0/seed-2/evaluation/mmd__lambda-0.01/embeddings.npz,1739670,d21894d5bbad991c334789ee70fe1913c43298f4e7cbe143d71526cde85625ba
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,2,MMD,0.1,runtime/runs/eegconformer/fold-0/seed-2/evaluation/mmd__lambda-0.10/EVALUATION_COMPLETE.json,601,ecfe50c78f53611201dfc51aad150745b2416abd2ea3f475ca7751a3f432bc82
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,2,MMD,0.1,runtime/runs/eegconformer/fold-0/seed-2/evaluation/mmd__lambda-0.10/directions.csv,2091,74a3ec165cc6e8074f9a1254f457b0fb16de09d6585ff083e79bd9177e258f95
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,2,MMD,0.1,runtime/runs/eegconformer/fold-0/seed-2/evaluation/mmd__lambda-0.10/embeddings.npz,1730757,3af239cf5d9536ed570a91d48082abce256319ea1a937fc5bf2291d5010f7385
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,0,2,MMD,1.0,runtime/runs/eegconformer/fold-0/seed-2/evaluation/mmd__lambda-1.00/EVALUATION_COMPLETE.json,603,a477a442b5b7e84a18f27cfdf86a5fcede39aaf12233c242e1cae4676c1dacc9
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,0,2,MMD,1.0,runtime/runs/eegconformer/fold-0/seed-2/evaluation/mmd__lambda-1.00/directions.csv,2068,f4349e5bfe4424af8b3c02814db153af84b39ff0f7bd0fc7daef50cbf4c8da7b
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,0,2,MMD,1.0,runtime/runs/eegconformer/fold-0/seed-2/evaluation/mmd__lambda-1.00/embeddings.npz,1725037,106572b878b3c5af1564b67f2dccfe304705e701ba9f09ff4c98d5e8e4e8d779
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,lambda_selection_freeze,eegconformer,1,0,,,runtime/runs/eegconformer/fold-1/seed-0/LAMBDA_SELECTION_FROZEN.json,1829,a568ebc92346a9795f469ef444b7a2e38c42997176298d186b53280d0954fa24
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,unit_protocol,eegconformer,1,0,,,runtime/runs/eegconformer/fold-1/seed-0/UNIT_PROTOCOL.json,1759,7029beb9e2cb1eb3ff37ea75a232ed00464764481519c72a759b9ba699ab1207
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,1,0,CORAL,0.01,runtime/runs/eegconformer/fold-1/seed-0/checkpoints/coral__lambda-0.01.pt,599525,20f67299c10cacebc087a8d931e424260d90916f58323a62f5ea27a772f54f83
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,1,0,CORAL,0.1,runtime/runs/eegconformer/fold-1/seed-0/checkpoints/coral__lambda-0.10.pt,599525,db0f7d99f7ad0db55643258e88f6550ddfd96d68643708922d3b8425f412a25f
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,1,0,CORAL,1.0,runtime/runs/eegconformer/fold-1/seed-0/checkpoints/coral__lambda-1.00.pt,599525,d00927220d5a27ea9d18f35e095657f6010e1b76823b194f6cf84791dd0c7224
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,1,0,DANN,0.01,runtime/runs/eegconformer/fold-1/seed-0/checkpoints/dann__lambda-0.01.pt,599479,45457513261474bf9c0595164f0fabe20bb3b3a98675962ab5544448ce7530d7
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,1,0,DANN,0.1,runtime/runs/eegconformer/fold-1/seed-0/checkpoints/dann__lambda-0.10.pt,599479,d946900a9f1231cda547a03eb7372ca83f074d04a1306c556bd20dbf0a8c6239
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,1,0,DANN,1.0,runtime/runs/eegconformer/fold-1/seed-0/checkpoints/dann__lambda-1.00.pt,599479,d3dc7086f4e2268c561189428ddd14e315a2e2ab1f1a368bcf2a134e40ce0954
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,1,0,ERM,0.0,runtime/runs/eegconformer/fold-1/seed-0/checkpoints/erm__lambda-0.00.pt,599433,63d015ce2bbe403fe8bf8d32f52ad3d677cee5edb8c07610a2e707eb823a9fbb
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,1,0,MMD,0.01,runtime/runs/eegconformer/fold-1/seed-0/checkpoints/mmd__lambda-0.01.pt,599433,40f32b2dfcf0bb940c0b17c01dd4a49ff11f79b43a71393dae2774ee31e19ac0
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,1,0,MMD,0.1,runtime/runs/eegconformer/fold-1/seed-0/checkpoints/mmd__lambda-0.10.pt,599433,dbe1e51342cc1593b4ba926b8db0b3595eb8a6938df9c592e4dbe35fdddef8eb
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,1,0,MMD,1.0,runtime/runs/eegconformer/fold-1/seed-0/checkpoints/mmd__lambda-1.00.pt,599433,1804accb438f31d8a2c3cea32972cd9fb0e04178ac983dc96cc923491bd1d4cb
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,1,0,CORAL,0.01,runtime/runs/eegconformer/fold-1/seed-0/evaluation/coral__lambda-0.01/EVALUATION_COMPLETE.json,616,0e8d8f8f8475a8c8c155c6d08c450e0d8f9e0cb1dfc590b92ecdfd7a6b55e880
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,1,0,CORAL,0.01,runtime/runs/eegconformer/fold-1/seed-0/evaluation/coral__lambda-0.01/directions.csv,2195,44f442623a0688d008ce9da37dd78c57c2ba54430086de07f2c7fef58cc7657c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,1,0,CORAL,0.01,runtime/runs/eegconformer/fold-1/seed-0/evaluation/coral__lambda-0.01/embeddings.npz,1743702,725735908d838a6536007c51a55aafabe91bb773f631d646870ed06e089190b1
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,1,0,CORAL,0.1,runtime/runs/eegconformer/fold-1/seed-0/evaluation/coral__lambda-0.10/EVALUATION_COMPLETE.json,614,080414b1a5d8d0ac745281943d349f3df18393da0595292dd68a4d55bdc6cf63
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,1,0,CORAL,0.1,runtime/runs/eegconformer/fold-1/seed-0/evaluation/coral__lambda-0.10/directions.csv,2187,e2300bf19ac7f033c16eff45c700d066b81976361cc9661d166b33d4948d49cd
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,1,0,CORAL,0.1,runtime/runs/eegconformer/fold-1/seed-0/evaluation/coral__lambda-0.10/embeddings.npz,1744745,62773d8da6f8f0235ef117417b59286867240cbbcdca62ee3363a7d4396764da
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,1,0,CORAL,1.0,runtime/runs/eegconformer/fold-1/seed-0/evaluation/coral__lambda-1.00/EVALUATION_COMPLETE.json,615,3f826d52d225efc833a0ee43251f6e20b6e6406b3d75c6b085b2d7b0c37b2292
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,1,0,CORAL,1.0,runtime/runs/eegconformer/fold-1/seed-0/evaluation/coral__lambda-1.00/directions.csv,2158,02d072c90661efa643da8f0238b65a0e1a1984d0372afef76621dacbd4f58260
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,1,0,CORAL,1.0,runtime/runs/eegconformer/fold-1/seed-0/evaluation/coral__lambda-1.00/embeddings.npz,1739135,fefb02f996eb049d4cc6e97409a750f2781df4b82afdea5365d9d52f6e066606
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,1,0,DANN,0.01,runtime/runs/eegconformer/fold-1/seed-0/evaluation/dann__lambda-0.01/EVALUATION_COMPLETE.json,604,5ec3c5868406bdc6bff1f0abf1bc283244ed2081ff8ab897065d9fe5042bf799
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,1,0,DANN,0.01,runtime/runs/eegconformer/fold-1/seed-0/evaluation/dann__lambda-0.01/directions.csv,2199,4d4531ac1539d7082679e35b67628da18fa831a326604351430d54f4f08f207a
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,1,0,DANN,0.01,runtime/runs/eegconformer/fold-1/seed-0/evaluation/dann__lambda-0.01/embeddings.npz,1741311,57560a3c0a81b443c3489709dc4096d2fad9ec939b14fe060b0b37304ee3ce37
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,1,0,DANN,0.1,runtime/runs/eegconformer/fold-1/seed-0/evaluation/dann__lambda-0.10/EVALUATION_COMPLETE.json,603,5931343afbde40a243fb1967ed2f517e8e8de6a2d771a16b7b956604f028fd9f
